Route Name,Route Link,Bus Name,Bus Type,Departing Time,Duration,Reaching Time,Star Rating,Price,Seats Available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35120,INDRA(A.C. Seater),22:45,06h 00m,04:45,"3.8
96",528.0,"39 Seats available
19 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3839,VENNELA (A.C. SLEEPER),22:45,05h 35m,04:20,"2.5
12",737.0,"13 Seats available
3 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3542,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,07h 00m,05:50,"3.7
103",444.0,34 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 23703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,05h 00m,04:00,3.9,436.0,33 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3508,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,06h 15m,05:15,"3.6
71",448.0,27 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4371,INDRA(A.C. Seater),23:00,06h 15m,05:15,"4.0
55",567.0,"28 Seats available
13 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3826,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,06h 30m,05:40,"2.9
23",436.0,34 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3516,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,06h 55m,06:05,"2.3
16",412.0,27 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9935,STAR LINER(NON-AC SLEEPER 2+1),23:10,06h 15m,05:25,"3.7
20",580.0,"17 Seats available
3 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3568,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:15,05h 20m,04:35,"3.9
61",670.0,"49 Seats available
24 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3279,VENNELA (A.C. SLEEPER),23:25,05h 35m,05:00,"4.0
144",795.0,"16 Seats available
3 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3514,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,06h 50m,06:20,"3.6
113",412.0,30 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4037,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:35,06h 35m,06:10,"3.9
119",448.0,28 Seats available
